action_trace_id,action_trace_path,camera_policy_id,camera_trajectory_path,depth_path,duration_sec,engine_state_path,error_reason,fps,gravity_label,gravity_value,height,image_path,initial_state_id,intrinsics_path,normal_path,num_frames,prefix_video_path,prompt,replay_group_id,sample_id,scene_id,semantic_annotation_path,source_root,status,video_decodable,video_path,width
unknown_action,/home/nvme03/workspace/lingbot-world/physinone_sft_conditions_81f_pull50_20260513/DoublePendulum__bg165__0B8QGt/action.npy,unknown_camera,/home/nvme03/workspace/lingbot-world/physinone_sft_conditions_81f_pull50_20260513/DoublePendulum__bg165__0B8QGt/poses.npy,None,None,None,not_physeditworld_source;missing_matched_action_trace_id;missing_matched_camera_policy_id;invalid_gravity_value_for_prompt_condition;video_not_decodable_or_unprobed,None,165g,165.0,None,None,unknown_initial_state,/home/nvme03/workspace/lingbot-world/physinone_sft_conditions_81f_pull50_20260513/DoublePendulum__bg165__0B8QGt/intrinsics.npy,None,None,None,A first-person interactive world rollout. The character follows the given action sequence and camera trajectory. The scene is rendered under gravity: 165g.,replay_201f0e3167ee731d,physedit_7746b92525123c30,DoublePendulum__bg165__0B8QGt,None,/home/nvme03/workspace/lingbot-world/physinone_sft_conditions_81f_pull50_20260513/DoublePendulum__bg165__0B8QGt,MISSING_GRAVITY,False,/home/nvme03/workspace/lingbot-world/physinone_sft_conditions_81f_pull50_20260513/DoublePendulum__bg165__0B8QGt/target_video.mp4,None
unknown_action,/home/nvme03/workspace/lingbot-world/physinone_sft_conditions_81f_pull50_20260513/CrankPush__bg185__Fcdkys/action.npy,unknown_camera,/home/nvme03/workspace/lingbot-world/physinone_sft_conditions_81f_pull50_20260513/CrankPush__bg185__Fcdkys/poses.npy,None,None,None,not_physeditworld_source;missing_matched_action_trace_id;missing_matched_camera_policy_id;invalid_gravity_value_for_prompt_condition;video_not_decodable_or_unprobed,None,185g,185.0,None,None,unknown_initial_state,/home/nvme03/workspace/lingbot-world/physinone_sft_conditions_81f_pull50_20260513/CrankPush__bg185__Fcdkys/intrinsics.npy,None,None,None,A first-person interactive world rollout. The character follows the given action sequence and camera trajectory. The scene is rendered under gravity: 185g.,replay_af35f8425aadde6a,physedit_0f80cc3f7238e4f7,CrankPush__bg185__Fcdkys,None,/home/nvme03/workspace/lingbot-world/physinone_sft_conditions_81f_pull50_20260513/CrankPush__bg185__Fcdkys,MISSING_GRAVITY,False,/home/nvme03/workspace/lingbot-world/physinone_sft_conditions_81f_pull50_20260513/CrankPush__bg185__Fcdkys/target_video.mp4,None
unknown_action,/home/nvme03/workspace/lingbot-world/physinone_sft_conditions_81f_pull50_20260513/RollUpSlope_AccelPanelSpin__bg168__H5NqD2/action.npy,unknown_camera,/home/nvme03/workspace/lingbot-world/physinone_sft_conditions_81f_pull50_20260513/RollUpSlope_AccelPanelSpin__bg168__H5NqD2/poses.npy,None,None,None,not_physeditworld_source;missing_matched_action_trace_id;missing_matched_camera_policy_id;invalid_gravity_value_for_prompt_condition;video_not_decodable_or_unprobed,None,168g,168.0,None,None,unknown_initial_state,/home/nvme03/workspace/lingbot-world/physinone_sft_conditions_81f_pull50_20260513/RollUpSlope_AccelPanelSpin__bg168__H5NqD2/intrinsics.npy,None,None,None,A first-person interactive world rollout. The character follows the given action sequence and camera trajectory. The scene is rendered under gravity: 168g.,replay_42bfdcc2fbacf18f,physedit_9e88369abfbf20be,RollUpSlope_AccelPanelSpin__bg168__H5NqD2,None,/home/nvme03/workspace/lingbot-world/physinone_sft_conditions_81f_pull50_20260513/RollUpSlope_AccelPanelSpin__bg168__H5NqD2,MISSING_GRAVITY,False,/home/nvme03/workspace/lingbot-world/physinone_sft_conditions_81f_pull50_20260513/RollUpSlope_AccelPanelSpin__bg168__H5NqD2/target_video.mp4,None
unknown_action,/home/nvme03/workspace/lingbot-world/physinone_sft_conditions_81f_pull50_20260513/MovingHitsFixed_WindGravityBalance__bg156__vbGA3S/action.npy,unknown_camera,/home/nvme03/workspace/lingbot-world/physinone_sft_conditions_81f_pull50_20260513/MovingHitsFixed_WindGravityBalance__bg156__vbGA3S/poses.npy,None,None,None,not_physeditworld_source;missing_matched_action_trace_id;missing_matched_camera_policy_id;invalid_gravity_value_for_prompt_condition;video_not_decodable_or_unprobed,None,156g,156.0,None,None,unknown_initial_state,/home/nvme03/workspace/lingbot-world/physinone_sft_conditions_81f_pull50_20260513/MovingHitsFixed_WindGravityBalance__bg156__vbGA3S/intrinsics.npy,None,None,None,A first-person interactive world rollout. The character follows the given action sequence and camera trajectory. The scene is rendered under gravity: 156g.,replay_cc4e2c0a67e90266,physedit_36a0ee2429b9d0aa,MovingHitsFixed_WindGravityBalance__bg156__vbGA3S,None,/home/nvme03/workspace/lingbot-world/physinone_sft_conditions_81f_pull50_20260513/MovingHitsFixed_WindGravityBalance__bg156__vbGA3S,MISSING_GRAVITY,False,/home/nvme03/workspace/lingbot-world/physinone_sft_conditions_81f_pull50_20260513/MovingHitsFixed_WindGravityBalance__bg156__vbGA3S/target_video.mp4,None
unknown_action,/home/nvme03/workspace/lingbot-world/physinone_sft_conditions_81f_pull50_20260513/CartMove__bg177__qI31mn/action.npy,unknown_camera,/home/nvme03/workspace/lingbot-world/physinone_sft_conditions_81f_pull50_20260513/CartMove__bg177__qI31mn/poses.npy,None,None,None,not_physeditworld_source;missing_matched_action_trace_id;missing_matched_camera_policy_id;invalid_gravity_value_for_prompt_condition;video_not_decodable_or_unprobed,None,177g,177.0,None,None,unknown_initial_state,/home/nvme03/workspace/lingbot-world/physinone_sft_conditions_81f_pull50_20260513/CartMove__bg177__qI31mn/intrinsics.npy,None,None,None,A first-person interactive world rollout. The character follows the given action sequence and camera trajectory. The scene is rendered under gravity: 177g.,replay_f8470c4cfb64c551,physedit_425ea56f7321ea7f,CartMove__bg177__qI31mn,None,/home/nvme03/workspace/lingbot-world/physinone_sft_conditions_81f_pull50_20260513/CartMove__bg177__qI31mn,MISSING_GRAVITY,False,/home/nvme03/workspace/lingbot-world/physinone_sft_conditions_81f_pull50_20260513/CartMove__bg177__qI31mn/target_video.mp4,None
unknown_action,/home/nvme03/workspace/lingbot-world/physinone_sft_conditions_81f_pull50_20260513/ObliqueProjectile_RollDownSlope__bg164__ejRxnJ/action.npy,unknown_camera,/home/nvme03/workspace/lingbot-world/physinone_sft_conditions_81f_pull50_20260513/ObliqueProjectile_RollDownSlope__bg164__ejRxnJ/poses.npy,None,None,None,not_physeditworld_source;missing_matched_action_trace_id;missing_matched_camera_policy_id;invalid_gravity_value_for_prompt_condition;video_not_decodable_or_unprobed,None,164g,164.0,None,None,unknown_initial_state,/home/nvme03/workspace/lingbot-world/physinone_sft_conditions_81f_pull50_20260513/ObliqueProjectile_RollDownSlope__bg164__ejRxnJ/intrinsics.npy,None,None,None,A first-person interactive world rollout. The character follows the given action sequence and camera trajectory. The scene is rendered under gravity: 164g.,replay_29cc75565f08c006,physedit_fe06ffd88bf9ac6e,ObliqueProjectile_RollDownSlope__bg164__ejRxnJ,None,/home/nvme03/workspace/lingbot-world/physinone_sft_conditions_81f_pull50_20260513/ObliqueProjectile_RollDownSlope__bg164__ejRxnJ,MISSING_GRAVITY,False,/home/nvme03/workspace/lingbot-world/physinone_sft_conditions_81f_pull50_20260513/ObliqueProjectile_RollDownSlope__bg164__ejRxnJ/target_video.mp4,None
unknown_action,/home/nvme03/workspace/lingbot-world/physinone_sft_conditions_81f_pull50_20260513/WindDeflectMotion_UniformSurfaceSpin__bg171__CjZIfz/action.npy,unknown_camera,/home/nvme03/workspace/lingbot-world/physinone_sft_conditions_81f_pull50_20260513/WindDeflectMotion_UniformSurfaceSpin__bg171__CjZIfz/poses.npy,None,None,None,not_physeditworld_source;missing_matched_action_trace_id;missing_matched_camera_policy_id;invalid_gravity_value_for_prompt_condition;video_not_decodable_or_unprobed,None,171g,171.0,None,None,unknown_initial_state,/home/nvme03/workspace/lingbot-world/physinone_sft_conditions_81f_pull50_20260513/WindDeflectMotion_UniformSurfaceSpin__bg171__CjZIfz/intrinsics.npy,None,None,None,A first-person interactive world rollout. The character follows the given action sequence and camera trajectory. The scene is rendered under gravity: 171g.,replay_2de90258ab626824,physedit_fde44df5a7e58796,WindDeflectMotion_UniformSurfaceSpin__bg171__CjZIfz,None,/home/nvme03/workspace/lingbot-world/physinone_sft_conditions_81f_pull50_20260513/WindDeflectMotion_UniformSurfaceSpin__bg171__CjZIfz,MISSING_GRAVITY,False,/home/nvme03/workspace/lingbot-world/physinone_sft_conditions_81f_pull50_20260513/WindDeflectMotion_UniformSurfaceSpin__bg171__CjZIfz/target_video.mp4,None
unknown_action,/home/nvme03/workspace/lingbot-world/physinone_sft_conditions_81f_pull50_20260513/AccelConcaveSpin__bg186__S6yt3H/action.npy,unknown_camera,/home/nvme03/workspace/lingbot-world/physinone_sft_conditions_81f_pull50_20260513/AccelConcaveSpin__bg186__S6yt3H/poses.npy,None,None,None,not_physeditworld_source;missing_matched_action_trace_id;missing_matched_camera_policy_id;invalid_gravity_value_for_prompt_condition;video_not_decodable_or_unprobed,None,186g,186.0,None,None,unknown_initial_state,/home/nvme03/workspace/lingbot-world/physinone_sft_conditions_81f_pull50_20260513/AccelConcaveSpin__bg186__S6yt3H/intrinsics.npy,None,None,None,A first-person interactive world rollout. The character follows the given action sequence and camera trajectory. The scene is rendered under gravity: 186g.,replay_5c66d4d7e2423b89,physedit_889355595431ce48,AccelConcaveSpin__bg186__S6yt3H,None,/home/nvme03/workspace/lingbot-world/physinone_sft_conditions_81f_pull50_20260513/AccelConcaveSpin__bg186__S6yt3H,MISSING_GRAVITY,False,/home/nvme03/workspace/lingbot-world/physinone_sft_conditions_81f_pull50_20260513/AccelConcaveSpin__bg186__S6yt3H/target_video.mp4,None
unknown_action,/home/nvme03/workspace/lingbot-world/physinone_sft_conditions_81f_pull50_20260513/SpringCompress_SpringStretch__bg185__RlEZ7S/action.npy,unknown_camera,/home/nvme03/workspace/lingbot-world/physinone_sft_conditions_81f_pull50_20260513/SpringCompress_SpringStretch__bg185__RlEZ7S/poses.npy,None,None,None,not_physeditworld_source;missing_matched_action_trace_id;missing_matched_camera_policy_id;invalid_gravity_value_for_prompt_condition;video_not_decodable_or_unprobed,None,185g,185.0,None,None,unknown_initial_state,/home/nvme03/workspace/lingbot-world/physinone_sft_conditions_81f_pull50_20260513/SpringCompress_SpringStretch__bg185__RlEZ7S/intrinsics.npy,None,None,None,A first-person interactive world rollout. The character follows the given action sequence and camera trajectory. The scene is rendered under gravity: 185g.,replay_442965947e80c62c,physedit_4cd6cef015f1e4e1,SpringCompress_SpringStretch__bg185__RlEZ7S,None,/home/nvme03/workspace/lingbot-world/physinone_sft_conditions_81f_pull50_20260513/SpringCompress_SpringStretch__bg185__RlEZ7S,MISSING_GRAVITY,False,/home/nvme03/workspace/lingbot-world/physinone_sft_conditions_81f_pull50_20260513/SpringCompress_SpringStretch__bg185__RlEZ7S/target_video.mp4,None
unknown_action,/home/nvme03/workspace/lingbot-world/physinone_sft_conditions_81f_pull50_20260513/MovingHitsStationary__bg173__UOmxob/action.npy,unknown_camera,/home/nvme03/workspace/lingbot-world/physinone_sft_conditions_81f_pull50_20260513/MovingHitsStationary__bg173__UOmxob/poses.npy,None,None,None,not_physeditworld_source;missing_matched_action_trace_id;missing_matched_camera_policy_id;invalid_gravity_value_for_prompt_condition;video_not_decodable_or_unprobed,None,173g,173.0,None,None,unknown_initial_state,/home/nvme03/workspace/lingbot-world/physinone_sft_conditions_81f_pull50_20260513/MovingHitsStationary__bg173__UOmxob/intrinsics.npy,None,None,None,A first-person interactive world rollout. The character follows the given action sequence and camera trajectory. The scene is rendered under gravity: 173g.,replay_8f78ef08a9e5bc00,physedit_ac86044fe903f022,MovingHitsStationary__bg173__UOmxob,None,/home/nvme03/workspace/lingbot-world/physinone_sft_conditions_81f_pull50_20260513/MovingHitsStationary__bg173__UOmxob,MISSING_GRAVITY,False,/home/nvme03/workspace/lingbot-world/physinone_sft_conditions_81f_pull50_20260513/MovingHitsStationary__bg173__UOmxob/target_video.mp4,None
unknown_action,/home/nvme03/workspace/lingbot-world/physinone_sft_conditions_81f_pull50_20260513/FrictionStop_CrankPush__bg177__4Ylgd9/action.npy,unknown_camera,/home/nvme03/workspace/lingbot-world/physinone_sft_conditions_81f_pull50_20260513/FrictionStop_CrankPush__bg177__4Ylgd9/poses.npy,None,None,None,not_physeditworld_source;missing_matched_action_trace_id;missing_matched_camera_policy_id;invalid_gravity_value_for_prompt_condition;video_not_decodable_or_unprobed,None,177g,177.0,None,None,unknown_initial_state,/home/nvme03/workspace/lingbot-world/physinone_sft_conditions_81f_pull50_20260513/FrictionStop_CrankPush__bg177__4Ylgd9/intrinsics.npy,None,None,None,A first-person interactive world rollout. The character follows the given action sequence and camera trajectory. The scene is rendered under gravity: 177g.,replay_1bbb0f29fe470d48,physedit_8e490c8ed9e53fa7,FrictionStop_CrankPush__bg177__4Ylgd9,None,/home/nvme03/workspace/lingbot-world/physinone_sft_conditions_81f_pull50_20260513/FrictionStop_CrankPush__bg177__4Ylgd9,MISSING_GRAVITY,False,/home/nvme03/workspace/lingbot-world/physinone_sft_conditions_81f_pull50_20260513/FrictionStop_CrankPush__bg177__4Ylgd9/target_video.mp4,None
unknown_action,/home/nvme03/workspace/lingbot-world/physinone_sft_conditions_81f_pull50_20260513/AccelPanelSpin_BalloonFloat__bg170__28WzBF/action.npy,unknown_camera,/home/nvme03/workspace/lingbot-world/physinone_sft_conditions_81f_pull50_20260513/AccelPanelSpin_BalloonFloat__bg170__28WzBF/poses.npy,None,None,None,not_physeditworld_source;missing_matched_action_trace_id;missing_matched_camera_policy_id;invalid_gravity_value_for_prompt_condition;video_not_decodable_or_unprobed,None,170g,170.0,None,None,unknown_initial_state,/home/nvme03/workspace/lingbot-world/physinone_sft_conditions_81f_pull50_20260513/AccelPanelSpin_BalloonFloat__bg170__28WzBF/intrinsics.npy,None,None,None,A first-person interactive world rollout. The character follows the given action sequence and camera trajectory. The scene is rendered under gravity: 170g.,replay_b5f0652040a6c951,physedit_6fd3dc9f526253ea,AccelPanelSpin_BalloonFloat__bg170__28WzBF,None,/home/nvme03/workspace/lingbot-world/physinone_sft_conditions_81f_pull50_20260513/AccelPanelSpin_BalloonFloat__bg170__28WzBF,MISSING_GRAVITY,False,/home/nvme03/workspace/lingbot-world/physinone_sft_conditions_81f_pull50_20260513/AccelPanelSpin_BalloonFloat__bg170__28WzBF/target_video.mp4,None
