pair_id,contact_sheet_path,status,error_reason,pair_type,source,failure_type
v10_TypeM_027_prefix5_anchored_7f708dfe212ad6_freeze_foreground_foreground_identity_color_shift,reports/dpo_pair_factory_v11/contact_sheets/v10_TypeM_027_prefix5_anchored_7f708dfe212ad6_freeze_foreground_foreground_identity_color_shift.jpg,CONTACT_SHEET_PASS,,TypeM_v10_synthetic_visible,,foreground_identity_color_shift
v10_TypeM_031_prefix5_anchored_ede413792fce8b_nonrigid_background_warp_foreground_identity_color_shift,reports/dpo_pair_factory_v11/contact_sheets/v10_TypeM_031_prefix5_anchored_ede413792fce8b_nonrigid_background_warp_foreground_identity_color_shift.jpg,CONTACT_SHEET_PASS,,TypeM_v10_synthetic_visible,,foreground_identity_color_shift
v10_TypeM_035_v6_02222_collision_orbit_right_64_seed41222_foreground_identity_color_shift,reports/dpo_pair_factory_v11/contact_sheets/v10_TypeM_035_v6_02222_collision_orbit_right_64_seed41222_foreground_identity_color_shift.jpg,CONTACT_SHEET_PASS,,TypeM_v10_synthetic_visible,,foreground_identity_color_shift
v10_TypeM_036_v6_02226_collision_orbit_right_64_seed41226_local_temporal_jump,reports/dpo_pair_factory_v11/contact_sheets/v10_TypeM_036_v6_02226_collision_orbit_right_64_seed41226_local_temporal_jump.jpg,CONTACT_SHEET_PASS,,TypeM_v10_synthetic_visible,,local_temporal_jump
v10_TypeM_037_04204_containment_orbit_left_44_seed43204_local_patch_freeze,reports/dpo_pair_factory_v11/contact_sheets/v10_TypeM_037_04204_containment_orbit_left_44_seed43204_local_patch_freeze.jpg,CONTACT_SHEET_PASS,,TypeM_v10_synthetic_visible,,local_patch_freeze
v10_TypeM_038_04209_containment_orbit_left_44_seed43209_local_patch_drift,reports/dpo_pair_factory_v11/contact_sheets/v10_TypeM_038_04209_containment_orbit_left_44_seed43209_local_patch_drift.jpg,CONTACT_SHEET_PASS,,TypeM_v10_synthetic_visible,,local_patch_drift
v10_TypeM_039_04214_containment_orbit_left_44_seed43214_foreground_identity_color_shift,reports/dpo_pair_factory_v11/contact_sheets/v10_TypeM_039_04214_containment_orbit_left_44_seed43214_foreground_identity_color_shift.jpg,CONTACT_SHEET_PASS,,TypeM_v10_synthetic_visible,,foreground_identity_color_shift
v10_TypeM_040_04228_containment_orbit_left_44_seed43228_local_temporal_jump,reports/dpo_pair_factory_v11/contact_sheets/v10_TypeM_040_04228_containment_orbit_left_44_seed43228_local_temporal_jump.jpg,CONTACT_SHEET_PASS,,TypeM_v10_synthetic_visible,,local_temporal_jump
v10_TypeM_042_04248_containment_orbit_left_44_seed43248_local_patch_drift,reports/dpo_pair_factory_v11/contact_sheets/v10_TypeM_042_04248_containment_orbit_left_44_seed43248_local_patch_drift.jpg,CONTACT_SHEET_PASS,,TypeM_v10_synthetic_visible,,local_patch_drift
v10_TypeM_043_04249_containment_orbit_left_44_seed43249_foreground_identity_color_shift,reports/dpo_pair_factory_v11/contact_sheets/v10_TypeM_043_04249_containment_orbit_left_44_seed43249_foreground_identity_color_shift.jpg,CONTACT_SHEET_PASS,,TypeM_v10_synthetic_visible,,foreground_identity_color_shift
v10_TypeM_044_04252_containment_orbit_left_44_seed43252_local_temporal_jump,reports/dpo_pair_factory_v11/contact_sheets/v10_TypeM_044_04252_containment_orbit_left_44_seed43252_local_temporal_jump.jpg,CONTACT_SHEET_PASS,,TypeM_v10_synthetic_visible,,local_temporal_jump
v10_TypeM_045_04260_containment_orbit_left_44_seed43260_local_patch_freeze,reports/dpo_pair_factory_v11/contact_sheets/v10_TypeM_045_04260_containment_orbit_left_44_seed43260_local_patch_freeze.jpg,CONTACT_SHEET_PASS,,TypeM_v10_synthetic_visible,,local_patch_freeze
v10_TypeM_046_04267_containment_orbit_left_44_seed43267_local_patch_drift,reports/dpo_pair_factory_v11/contact_sheets/v10_TypeM_046_04267_containment_orbit_left_44_seed43267_local_patch_drift.jpg,CONTACT_SHEET_PASS,,TypeM_v10_synthetic_visible,,local_patch_drift
v10_TypeM_047_04279_containment_orbit_left_44_seed43279_foreground_identity_color_shift,reports/dpo_pair_factory_v11/contact_sheets/v10_TypeM_047_04279_containment_orbit_left_44_seed43279_foreground_identity_color_shift.jpg,CONTACT_SHEET_PASS,,TypeM_v10_synthetic_visible,,foreground_identity_color_shift
v10_TypeM_048_04280_containment_orbit_left_44_seed43280_local_temporal_jump,reports/dpo_pair_factory_v11/contact_sheets/v10_TypeM_048_04280_containment_orbit_left_44_seed43280_local_temporal_jump.jpg,CONTACT_SHEET_PASS,,TypeM_v10_synthetic_visible,,local_temporal_jump
v10_TypeM_049_04302_containment_orbit_left_44_seed43302_local_patch_freeze,reports/dpo_pair_factory_v11/contact_sheets/v10_TypeM_049_04302_containment_orbit_left_44_seed43302_local_patch_freeze.jpg,CONTACT_SHEET_PASS,,TypeM_v10_synthetic_visible,,local_patch_freeze
v10_TypeM_050_04339_containment_orbit_left_44_seed43339_local_patch_drift,reports/dpo_pair_factory_v11/contact_sheets/v10_TypeM_050_04339_containment_orbit_left_44_seed43339_local_patch_drift.jpg,CONTACT_SHEET_PASS,,TypeM_v10_synthetic_visible,,local_patch_drift
v10_TypeM_051_04342_containment_orbit_left_44_seed43342_foreground_identity_color_shift,reports/dpo_pair_factory_v11/contact_sheets/v10_TypeM_051_04342_containment_orbit_left_44_seed43342_foreground_identity_color_shift.jpg,CONTACT_SHEET_PASS,,TypeM_v10_synthetic_visible,,foreground_identity_color_shift
v10_TypeM_052_04346_containment_orbit_left_44_seed43346_local_temporal_jump,reports/dpo_pair_factory_v11/contact_sheets/v10_TypeM_052_04346_containment_orbit_left_44_seed43346_local_temporal_jump.jpg,CONTACT_SHEET_PASS,,TypeM_v10_synthetic_visible,,local_temporal_jump
v10_TypeM_053_04351_containment_orbit_left_44_seed43351_local_patch_freeze,reports/dpo_pair_factory_v11/contact_sheets/v10_TypeM_053_04351_containment_orbit_left_44_seed43351_local_patch_freeze.jpg,CONTACT_SHEET_PASS,,TypeM_v10_synthetic_visible,,local_patch_freeze
v10_TypeM_054_04355_containment_orbit_left_44_seed43355_local_patch_drift,reports/dpo_pair_factory_v11/contact_sheets/v10_TypeM_054_04355_containment_orbit_left_44_seed43355_local_patch_drift.jpg,CONTACT_SHEET_PASS,,TypeM_v10_synthetic_visible,,local_patch_drift
v10_TypeM_055_04357_containment_orbit_left_44_seed43357_foreground_identity_color_shift,reports/dpo_pair_factory_v11/contact_sheets/v10_TypeM_055_04357_containment_orbit_left_44_seed43357_foreground_identity_color_shift.jpg,CONTACT_SHEET_PASS,,TypeM_v10_synthetic_visible,,foreground_identity_color_shift
v10_TypeM_056_04358_containment_orbit_left_44_seed43358_local_temporal_jump,reports/dpo_pair_factory_v11/contact_sheets/v10_TypeM_056_04358_containment_orbit_left_44_seed43358_local_temporal_jump.jpg,CONTACT_SHEET_PASS,,TypeM_v10_synthetic_visible,,local_temporal_jump
v10_TypeM_057_prefix5_anchored_1279c3b65a6d9e_object_identity_change_local_patch_freeze,reports/dpo_pair_factory_v11/contact_sheets/v10_TypeM_057_prefix5_anchored_1279c3b65a6d9e_object_identity_change_local_patch_freeze.jpg,CONTACT_SHEET_PASS,,TypeM_v10_synthetic_visible,,local_patch_freeze
v10_TypeM_058_prefix5_anchored_29df7c5cf94c4b_reobserve_mismatch_local_patch_drift,reports/dpo_pair_factory_v11/contact_sheets/v10_TypeM_058_prefix5_anchored_29df7c5cf94c4b_reobserve_mismatch_local_patch_drift.jpg,CONTACT_SHEET_PASS,,TypeM_v10_synthetic_visible,,local_patch_drift
v10_TypeM_059_prefix5_anchored_95981b8f74bed0_background_drift_foreground_identity_color_shift,reports/dpo_pair_factory_v11/contact_sheets/v10_TypeM_059_prefix5_anchored_95981b8f74bed0_background_drift_foreground_identity_color_shift.jpg,CONTACT_SHEET_PASS,,TypeM_v10_synthetic_visible,,foreground_identity_color_shift
v10_TypeM_060_prefix5_anchored_d744c2d6f264ba_object_deformation_local_temporal_jump,reports/dpo_pair_factory_v11/contact_sheets/v10_TypeM_060_prefix5_anchored_d744c2d6f264ba_object_deformation_local_temporal_jump.jpg,CONTACT_SHEET_PASS,,TypeM_v10_synthetic_visible,,local_temporal_jump
v10_TypeM_061_prefix5_anchored_d86ae2fb1d25b2_freeze_foreground_local_patch_freeze,reports/dpo_pair_factory_v11/contact_sheets/v10_TypeM_061_prefix5_anchored_d86ae2fb1d25b2_freeze_foreground_local_patch_freeze.jpg,CONTACT_SHEET_PASS,,TypeM_v10_synthetic_visible,,local_patch_freeze
v10_TypeM_062_prefix5_anchored_dc458b2cf487d8_wrong_camera_motion_local_patch_drift,reports/dpo_pair_factory_v11/contact_sheets/v10_TypeM_062_prefix5_anchored_dc458b2cf487d8_wrong_camera_motion_local_patch_drift.jpg,CONTACT_SHEET_PASS,,TypeM_v10_synthetic_visible,,local_patch_drift
v10_TypeM_063_v6_04204_containment_orbit_left_44_seed43204_foreground_identity_color_shift,reports/dpo_pair_factory_v11/contact_sheets/v10_TypeM_063_v6_04204_containment_orbit_left_44_seed43204_foreground_identity_color_shift.jpg,CONTACT_SHEET_PASS,,TypeM_v10_synthetic_visible,,foreground_identity_color_shift
v10_TypeM_064_01002_drop_orbit_left_72_seed40002_local_temporal_jump,reports/dpo_pair_factory_v11/contact_sheets/v10_TypeM_064_01002_drop_orbit_left_72_seed40002_local_temporal_jump.jpg,CONTACT_SHEET_PASS,,TypeM_v10_synthetic_visible,,local_temporal_jump
v10_TypeM_065_01008_drop_orbit_left_72_seed40008_local_patch_freeze,reports/dpo_pair_factory_v11/contact_sheets/v10_TypeM_065_01008_drop_orbit_left_72_seed40008_local_patch_freeze.jpg,CONTACT_SHEET_PASS,,TypeM_v10_synthetic_visible,,local_patch_freeze
v10_TypeM_066_01013_drop_orbit_left_72_seed40013_local_patch_drift,reports/dpo_pair_factory_v11/contact_sheets/v10_TypeM_066_01013_drop_orbit_left_72_seed40013_local_patch_drift.jpg,CONTACT_SHEET_PASS,,TypeM_v10_synthetic_visible,,local_patch_drift
v10_TypeM_067_01014_drop_orbit_left_72_seed40014_foreground_identity_color_shift,reports/dpo_pair_factory_v11/contact_sheets/v10_TypeM_067_01014_drop_orbit_left_72_seed40014_foreground_identity_color_shift.jpg,CONTACT_SHEET_PASS,,TypeM_v10_synthetic_visible,,foreground_identity_color_shift
v10_TypeM_069_01029_drop_orbit_left_72_seed40029_local_patch_freeze,reports/dpo_pair_factory_v11/contact_sheets/v10_TypeM_069_01029_drop_orbit_left_72_seed40029_local_patch_freeze.jpg,CONTACT_SHEET_PASS,,TypeM_v10_synthetic_visible,,local_patch_freeze
v10_TypeM_070_01032_drop_orbit_left_72_seed40032_local_patch_drift,reports/dpo_pair_factory_v11/contact_sheets/v10_TypeM_070_01032_drop_orbit_left_72_seed40032_local_patch_drift.jpg,CONTACT_SHEET_PASS,,TypeM_v10_synthetic_visible,,local_patch_drift
v10_TypeM_071_01038_drop_orbit_left_72_seed40038_foreground_identity_color_shift,reports/dpo_pair_factory_v11/contact_sheets/v10_TypeM_071_01038_drop_orbit_left_72_seed40038_foreground_identity_color_shift.jpg,CONTACT_SHEET_PASS,,TypeM_v10_synthetic_visible,,foreground_identity_color_shift
v10_TypeM_072_01039_drop_orbit_left_72_seed40039_local_temporal_jump,reports/dpo_pair_factory_v11/contact_sheets/v10_TypeM_072_01039_drop_orbit_left_72_seed40039_local_temporal_jump.jpg,CONTACT_SHEET_PASS,,TypeM_v10_synthetic_visible,,local_temporal_jump
v10_TypeM_073_01047_drop_orbit_left_72_seed40047_local_patch_freeze,reports/dpo_pair_factory_v11/contact_sheets/v10_TypeM_073_01047_drop_orbit_left_72_seed40047_local_patch_freeze.jpg,CONTACT_SHEET_PASS,,TypeM_v10_synthetic_visible,,local_patch_freeze
v10_TypeM_074_01060_drop_orbit_left_72_seed40060_local_patch_drift,reports/dpo_pair_factory_v11/contact_sheets/v10_TypeM_074_01060_drop_orbit_left_72_seed40060_local_patch_drift.jpg,CONTACT_SHEET_PASS,,TypeM_v10_synthetic_visible,,local_patch_drift
v10_TypeM_075_01079_drop_orbit_left_72_seed40079_foreground_identity_color_shift,reports/dpo_pair_factory_v11/contact_sheets/v10_TypeM_075_01079_drop_orbit_left_72_seed40079_foreground_identity_color_shift.jpg,CONTACT_SHEET_PASS,,TypeM_v10_synthetic_visible,,foreground_identity_color_shift
v10_TypeM_076_01086_drop_orbit_left_72_seed40086_local_temporal_jump,reports/dpo_pair_factory_v11/contact_sheets/v10_TypeM_076_01086_drop_orbit_left_72_seed40086_local_temporal_jump.jpg,CONTACT_SHEET_PASS,,TypeM_v10_synthetic_visible,,local_temporal_jump
v10_TypeM_077_01101_drop_orbit_left_72_seed40101_local_patch_freeze,reports/dpo_pair_factory_v11/contact_sheets/v10_TypeM_077_01101_drop_orbit_left_72_seed40101_local_patch_freeze.jpg,CONTACT_SHEET_PASS,,TypeM_v10_synthetic_visible,,local_patch_freeze
v10_TypeM_078_01102_drop_orbit_left_72_seed40102_local_patch_drift,reports/dpo_pair_factory_v11/contact_sheets/v10_TypeM_078_01102_drop_orbit_left_72_seed40102_local_patch_drift.jpg,CONTACT_SHEET_PASS,,TypeM_v10_synthetic_visible,,local_patch_drift
v10_TypeM_079_01108_drop_orbit_left_72_seed40108_foreground_identity_color_shift,reports/dpo_pair_factory_v11/contact_sheets/v10_TypeM_079_01108_drop_orbit_left_72_seed40108_foreground_identity_color_shift.jpg,CONTACT_SHEET_PASS,,TypeM_v10_synthetic_visible,,foreground_identity_color_shift
v10_TypeM_080_v6b_GT_C_001_01014_drop_orbit_left_72_seed40014_local_temporal_jump,reports/dpo_pair_factory_v11/contact_sheets/v10_TypeM_080_v6b_GT_C_001_01014_drop_orbit_left_72_seed40014_local_temporal_jump.jpg,CONTACT_SHEET_PASS,,TypeM_v10_synthetic_visible,,local_temporal_jump
v11_SYN_0001_02200_collision_orbit_right_64_seed41200_collision_response_failure_synthetic,reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_0001_02200_collision_orbit_right_64_seed41200_collision_response_failure_synthetic.jpg,CONTACT_SHEET_PASS,,TypeM_v11_synthetic_visible,synthetic_controlled,collision_response_failure_synthetic
v11_SYN_0002_02200_collision_orbit_right_64_seed41200_object_deformation_visible,reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_0002_02200_collision_orbit_right_64_seed41200_object_deformation_visible.jpg,CONTACT_SHEET_PASS,,TypeM_v11_synthetic_visible,synthetic_controlled,object_deformation_visible
v11_SYN_0003_02200_collision_orbit_right_64_seed41200_object_duplicate_or_fragment,reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_0003_02200_collision_orbit_right_64_seed41200_object_duplicate_or_fragment.jpg,CONTACT_SHEET_PASS,,TypeM_v11_synthetic_visible,synthetic_controlled,object_duplicate_or_fragment
v11_SYN_0004_02200_collision_orbit_right_64_seed41200_local_scene_patch_drift,reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_0004_02200_collision_orbit_right_64_seed41200_local_scene_patch_drift.jpg,CONTACT_SHEET_PASS,,TypeM_v11_synthetic_visible,synthetic_controlled,local_scene_patch_drift
v11_SYN_0005_02200_collision_orbit_right_64_seed41200_background_drift_visible,reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_0005_02200_collision_orbit_right_64_seed41200_background_drift_visible.jpg,CONTACT_SHEET_PASS,,TypeM_v11_synthetic_visible,synthetic_controlled,background_drift_visible
v11_SYN_0006_02200_collision_orbit_right_64_seed41200_object_identity_color_shift,reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_0006_02200_collision_orbit_right_64_seed41200_object_identity_color_shift.jpg,CONTACT_SHEET_PASS,,TypeM_v11_synthetic_visible,synthetic_controlled,object_identity_color_shift
v11_SYN_0007_02202_collision_orbit_right_64_seed41202_collision_response_failure_synthetic,reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_0007_02202_collision_orbit_right_64_seed41202_collision_response_failure_synthetic.jpg,CONTACT_SHEET_PASS,,TypeM_v11_synthetic_visible,synthetic_controlled,collision_response_failure_synthetic
v11_SYN_0008_02202_collision_orbit_right_64_seed41202_object_deformation_visible,reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_0008_02202_collision_orbit_right_64_seed41202_object_deformation_visible.jpg,CONTACT_SHEET_PASS,,TypeM_v11_synthetic_visible,synthetic_controlled,object_deformation_visible
v11_SYN_0009_02202_collision_orbit_right_64_seed41202_object_duplicate_or_fragment,reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_0009_02202_collision_orbit_right_64_seed41202_object_duplicate_or_fragment.jpg,CONTACT_SHEET_PASS,,TypeM_v11_synthetic_visible,synthetic_controlled,object_duplicate_or_fragment
v11_SYN_0010_02202_collision_orbit_right_64_seed41202_local_scene_patch_drift,reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_0010_02202_collision_orbit_right_64_seed41202_local_scene_patch_drift.jpg,CONTACT_SHEET_PASS,,TypeM_v11_synthetic_visible,synthetic_controlled,local_scene_patch_drift
v11_SYN_0011_02202_collision_orbit_right_64_seed41202_background_drift_visible,reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_0011_02202_collision_orbit_right_64_seed41202_background_drift_visible.jpg,CONTACT_SHEET_PASS,,TypeM_v11_synthetic_visible,synthetic_controlled,background_drift_visible
v11_SYN_0012_02202_collision_orbit_right_64_seed41202_object_identity_color_shift,reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_0012_02202_collision_orbit_right_64_seed41202_object_identity_color_shift.jpg,CONTACT_SHEET_PASS,,TypeM_v11_synthetic_visible,synthetic_controlled,object_identity_color_shift
v11_SYN_0013_02215_collision_strafe_left_180_seed41215_collision_response_failure_synthetic,reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_0013_02215_collision_strafe_left_180_seed41215_collision_response_failure_synthetic.jpg,CONTACT_SHEET_PASS,,TypeM_v11_synthetic_visible,synthetic_controlled,collision_response_failure_synthetic
v11_SYN_0014_02215_collision_strafe_left_180_seed41215_object_deformation_visible,reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_0014_02215_collision_strafe_left_180_seed41215_object_deformation_visible.jpg,CONTACT_SHEET_PASS,,TypeM_v11_synthetic_visible,synthetic_controlled,object_deformation_visible
